station_id,city,operator_name,postcode,latitude,longitude,connector_count,power_kw,charging_type
1133139,Hamburg,APCOA Deutschland GmbH,20354,53.553723,9.988571,1,11.0,Normal Charger
1133140,Hamburg,APCOA Deutschland GmbH,20354,53.553723,9.988571,1,11.0,Normal Charger
1133141,Hamburg,APCOA Deutschland GmbH,20354,53.553723,9.988571,1,11.0,Normal Charger
1133142,Hamburg,APCOA Deutschland GmbH,20354,53.553723,9.988571,1,11.0,Normal Charger
1133143,Hamburg,APCOA Deutschland GmbH,20354,53.553723,9.988571,1,11.0,Normal Charger
1133191,Hamburg,APCOA Deutschland GmbH,20354,53.554899,9.986648,1,11.0,Normal Charger
1133192,Hamburg,APCOA Deutschland GmbH,20354,53.554899,9.986648,1,11.0,Normal Charger
1133193,Hamburg,APCOA Deutschland GmbH,20354,53.554899,9.986648,1,11.0,Normal Charger
1133195,Hamburg,APCOA Deutschland GmbH,20354,53.554899,9.986648,1,11.0,Normal Charger
1133196,Hamburg,APCOA Deutschland GmbH,20354,53.554899,9.986648,1,11.0,Normal Charger
1133197,Hamburg,APCOA Deutschland GmbH,20354,53.554899,9.986648,1,11.0,Normal Charger
1133198,Hamburg,APCOA Deutschland GmbH,20354,53.554899,9.986648,1,11.0,Normal Charger
1133199,Hamburg,APCOA Deutschland GmbH,20354,53.554899,9.986648,1,11.0,Normal Charger
1133201,Hamburg,APCOA Deutschland GmbH,20354,53.557543,9.986868,1,11.0,Normal Charger
1133202,Hamburg,APCOA Deutschland GmbH,20354,53.557543,9.986868,1,11.0,Normal Charger
1133204,Hamburg,APCOA Deutschland GmbH,20354,53.557543,9.986868,1,11.0,Normal Charger
1133207,Hamburg,APCOA Deutschland GmbH,20354,53.557543,9.986868,1,11.0,Normal Charger
1133209,Hamburg,APCOA Deutschland GmbH,20354,53.557543,9.986868,1,11.0,Normal Charger
1133210,Hamburg,APCOA Deutschland GmbH,20354,53.557543,9.986868,1,11.0,Normal Charger
1133211,Hamburg,APCOA Deutschland GmbH,20354,53.557543,9.986868,1,11.0,Normal Charger
1133212,Hamburg,APCOA Deutschland GmbH,20354,53.557543,9.986868,1,11.0,Normal Charger
1133213,Hamburg,APCOA Deutschland GmbH,20354,53.557543,9.986868,1,11.0,Normal Charger
1133214,Hamburg,APCOA Deutschland GmbH,20354,53.557543,9.986868,1,11.0,Normal Charger
1139295,Hamburg,E.ON Drive GmbH,20354,53.562553,9.987137,1,11.0,Normal Charger
1009500,Hamburg,Hamburger Energiewerke Mobil GmbH,20355,53.553492,9.977067,2,44.0,Normal Charger
1009758,Hamburg,Hamburger Energiewerke Mobil GmbH,20355,53.55213,9.9807,2,44.0,Normal Charger
1009903,Hamburg,Hamburger Energiewerke Mobil GmbH,20355,53.552474,9.979354,2,44.0,Normal Charger
1038593,Hamburg,Union Investment Real Estate Digital GmbH,20355,53.556212,9.983467,1,11.0,Normal Charger
1038595,Hamburg,Union Investment Real Estate Digital GmbH,20355,53.556212,9.983467,1,11.0,Normal Charger
1038597,Hamburg,Union Investment Real Estate Digital GmbH,20355,53.556212,9.983467,1,11.0,Normal Charger
1038599,Hamburg,Union Investment Real Estate Digital GmbH,20355,53.556212,9.983467,1,11.0,Normal Charger
1038636,Hamburg,Union Investment Real Estate Digital GmbH,20355,53.554666,9.978935,1,11.0,Normal Charger
1048185,Hamburg,Hamburger Energiewerke Mobil GmbH,20355,53.556427,9.976873,2,44.0,Normal Charger
1076878,Hamburg,Hamburger Energiewerke Mobil GmbH,20355,53.552403,9.976148,2,150.0,Fast Charger
1082140,Hamburg,eze.network GmbH,20355,53.554991,9.97955,2,22.0,Normal Charger
1090075,Hamburg,Hamburger Energiewerke Mobil GmbH,20355,53.551388,9.983344,2,150.0,Fast Charger
1109094,Hamburg,E.ON Drive GmbH,20355,53.562273,9.986646,1,11.0,Normal Charger
1109095,Hamburg,E.ON Drive GmbH,20355,53.562273,9.986646,1,11.0,Normal Charger
1109110,Hamburg,E.ON Drive GmbH,20355,53.562273,9.986646,1,11.0,Normal Charger
1109111,Hamburg,E.ON Drive GmbH,20355,53.562273,9.986646,1,11.0,Normal Charger
1109112,Hamburg,E.ON Drive GmbH,20355,53.562273,9.986646,1,11.0,Normal Charger
1109113,Hamburg,E.ON Drive GmbH,20355,53.562274,9.986647,1,11.0,Normal Charger
1109114,Hamburg,E.ON Drive GmbH,20355,53.562274,9.986647,1,11.0,Normal Charger
1109115,Hamburg,E.ON Drive GmbH,20355,53.562274,9.986647,1,11.0,Normal Charger
1109116,Hamburg,E.ON Drive GmbH,20355,53.562274,9.986647,1,11.0,Normal Charger
1109117,Hamburg,E.ON Drive GmbH,20355,53.562274,9.986647,1,11.0,Normal Charger
1109151,Hamburg,E.ON Drive GmbH,20355,53.562274,9.986647,1,11.0,Normal Charger
1109152,Hamburg,E.ON Drive GmbH,20355,53.562274,9.986647,1,11.0,Normal Charger
1109157,Hamburg,E.ON Drive GmbH,20355,53.562274,9.986647,1,11.0,Normal Charger
1109161,Hamburg,E.ON Drive GmbH,20355,53.562274,9.986647,1,11.0,Normal Charger
1121372,Hamburg,Hamburger Energiewerke Mobil GmbH,20355,53.550005,9.984315,2,150.0,Fast Charger
1134504,Hamburg,Servipark Deutschland GmbH,20355,53.551204,9.985071,1,22.0,Normal Charger
1134505,Hamburg,Servipark Deutschland GmbH,20355,53.551204,9.985071,1,22.0,Normal Charger
1134506,Hamburg,Servipark Deutschland GmbH,20355,53.551204,9.985071,1,22.0,Normal Charger
1134507,Hamburg,Servipark Deutschland GmbH,20355,53.551204,9.985071,1,22.0,Normal Charger
1134508,Hamburg,Servipark Deutschland GmbH,20355,53.551204,9.985071,1,22.0,Normal Charger
1134509,Hamburg,Servipark Deutschland GmbH,20355,53.551204,9.985071,1,22.0,Normal Charger
1134511,Hamburg,Servipark Deutschland GmbH,20355,53.551204,9.985071,1,22.0,Normal Charger
1134512,Hamburg,Servipark Deutschland GmbH,20355,53.551204,9.985071,1,22.0,Normal Charger
1134513,Hamburg,Servipark Deutschland GmbH,20355,53.551204,9.985071,1,22.0,Normal Charger
1134659,Hamburg,Servipark Deutschland GmbH,20355,53.551204,9.985071,1,22.0,Normal Charger
1134660,Hamburg,Servipark Deutschland GmbH,20355,53.551204,9.985071,1,22.0,Normal Charger
1134661,Hamburg,Servipark Deutschland GmbH,20355,53.551204,9.985071,1,22.0,Normal Charger
1134662,Hamburg,Servipark Deutschland GmbH,20355,53.551204,9.985071,1,22.0,Normal Charger
1137642,Hamburg,eze.network GmbH,20355,53.559089,9.98146,2,22.0,Normal Charger
1009404,Hamburg,Hamburger Energiewerke Mobil GmbH,20357,53.56433,9.959734,2,44.0,Normal Charger
1009423,Hamburg,Hamburger Energiewerke Mobil GmbH,20357,53.564804,9.96358,2,44.0,Normal Charger
1009466,Hamburg,Hamburger Energiewerke Mobil GmbH,20357,53.556978,9.973255,2,44.0,Normal Charger
1009467,Hamburg,Hamburger Energiewerke Mobil GmbH,20357,53.5604,9.97334,2,44.0,Normal Charger
1009518,Hamburg,Hamburger Energiewerke Mobil GmbH,20357,53.562469,9.967275,2,44.0,Normal Charger
1009582,Hamburg,Hamburger Energiewerke Mobil GmbH,20357,53.56648,9.96394,2,44.0,Normal Charger
1009599,Hamburg,Hamburger Energiewerke Mobil GmbH,20357,53.56947,9.96661,2,44.0,Normal Charger
1009678,Hamburg,Hamburger Energiewerke Mobil GmbH,20357,53.56241,9.96418,2,44.0,Normal Charger
1009723,Hamburg,Hamburger Energiewerke Mobil GmbH,20357,53.55817,9.96989,2,44.0,Normal Charger
1009780,Hamburg,Hamburger Energiewerke Mobil GmbH,20357,53.558779,9.969319,2,44.0,Normal Charger
1009781,Hamburg,Hamburger Energiewerke Mobil GmbH,20357,53.5662,9.96729,2,44.0,Normal Charger
1009926,Hamburg,Hamburger Energiewerke Mobil GmbH,20357,53.562437,9.966879,2,44.0,Normal Charger
1010106,Hamburg,Hamburger Energiewerke Mobil GmbH,20357,53.559872,9.966901,2,150.0,Fast Charger
1048671,Hamburg,Lidl Dienstleistung GmbH & Co. KG,20357,53.632702,9.907909,3,50.0,Fast Charger
1082011,Hamburg,eze.network GmbH,20357,53.560765,9.965302,2,22.0,Normal Charger
1082153,Hamburg,eze.network GmbH,20357,53.55953,9.975518,2,22.0,Normal Charger
1082186,Hamburg,eze.network GmbH,20357,53.561017,9.974079,2,22.0,Normal Charger
1099715,Hamburg,Vattenfall Smarter Living GmbH,20357,53.556953,9.973904,1,11.0,Normal Charger
1099716,Hamburg,Vattenfall Smarter Living GmbH,20357,53.556953,9.973904,1,11.0,Normal Charger
1099717,Hamburg,Vattenfall Smarter Living GmbH,20357,53.556953,9.973904,1,11.0,Normal Charger
1099718,Hamburg,Vattenfall Smarter Living GmbH,20357,53.556953,9.973904,1,11.0,Normal Charger
1099719,Hamburg,Vattenfall Smarter Living GmbH,20357,53.556953,9.973904,1,11.0,Normal Charger
1099720,Hamburg,Vattenfall Smarter Living GmbH,20357,53.556953,9.973904,1,11.0,Normal Charger
1099721,Hamburg,Vattenfall Smarter Living GmbH,20357,53.556953,9.973904,1,11.0,Normal Charger
1099722,Hamburg,Vattenfall Smarter Living GmbH,20357,53.556953,9.973904,1,11.0,Normal Charger
1099723,Hamburg,Vattenfall Smarter Living GmbH,20357,53.556953,9.973904,1,11.0,Normal Charger
1099724,Hamburg,Vattenfall Smarter Living GmbH,20357,53.556953,9.973904,1,11.0,Normal Charger
1115106,Hamburg,eze.network GmbH,20357,53.568302,9.963994,2,22.0,Normal Charger
1134224,Hamburg,Hamburger Energiewerke Mobil GmbH,20357,53.562479,9.971408,2,44.0,Normal Charger
1134225,Hamburg,Hamburger Energiewerke Mobil GmbH,20357,53.562479,9.971408,2,44.0,Normal Charger
1143477,Hamburg,Vattenfall Smarter Living GmbH,20357,53.568261,9.968277,2,22.0,Normal Charger
1143478,Hamburg,Vattenfall Smarter Living GmbH,20357,53.568261,9.968277,2,22.0,Normal Charger
1009558,Hamburg,Hamburger Energiewerke Mobil GmbH,20359,53.55052,9.966698,2,44.0,Normal Charger
1009718,Hamburg,Hamburger Energiewerke Mobil GmbH,20359,53.55419,9.96186,2,44.0,Normal Charger
1009779,Hamburg,Hamburger Energiewerke Mobil GmbH,20359,53.558582,9.963582,2,44.0,Normal Charger
1009793,Hamburg,Hamburger Energiewerke Mobil GmbH,20359,53.552243,9.964925,2,44.0,Normal Charger
1009950,Hamburg,Hamburger Energiewerke Mobil GmbH,20359,53.548362,9.967543,2,150.0,Fast Charger
1009972,Hamburg,Hamburger Energiewerke Mobil GmbH,20359,53.55353,9.9652,2,44.0,Normal Charger
1048141,Hamburg,Hamburger Energiewerke Mobil GmbH,20359,53.547127,9.964055,2,150.0,Fast Charger
1049928,Hamburg,Hamburger Energiewerke Mobil GmbH,20359,53.557156,9.963156,2,150.0,Fast Charger
1056838,Hamburg,EDEKA Handelsgesellschaft Nord mbH,20359,53.556301,9.96711,4,44.0,Normal Charger
1066196,Hamburg,Hamburg VKL Invest GmbH,20359,53.551311,9.96579,2,44.0,Normal Charger
1066197,Hamburg,Hamburg VKL Invest GmbH,20359,53.55128,9.96615,2,44.0,Normal Charger
1066198,Hamburg,Hamburg VKL Invest GmbH,20359,53.55128,9.96615,2,44.0,Normal Charger
1066199,Hamburg,Hamburg VKL Invest GmbH,20359,53.55128,9.96615,2,44.0,Normal Charger
1066326,Hamburg,Hamburg VKL Invest GmbH,20359,53.551311,9.96579,2,44.0,Normal Charger
1076885,Hamburg,Hamburger Energiewerke Mobil GmbH,20359,53.547291,9.956457,2,150.0,Fast Charger
1081939,Hamburg,eze.network GmbH,20359,53.547827,9.957701,2,22.0,Normal Charger
1081976,Hamburg,eze.network GmbH,20359,53.557623,9.966949,2,22.0,Normal Charger
1090078,Hamburg,Hamburger Energiewerke Mobil GmbH,20359,53.551375,9.970683,2,150.0,Fast Charger
1140517,Hamburg,Hamburger Energiewerke Mobil GmbH,20359,53.546942,9.962532,2,44.0,Normal Charger
1140518,Hamburg,Hamburger Energiewerke Mobil GmbH,20359,53.546942,9.962532,2,44.0,Normal Charger
1009528,Hamburg,Hamburger Energiewerke Mobil GmbH,20457,53.54545,9.98933,2,44.0,Normal Charger
1009544,Hamburg,Hamburger Energiewerke Mobil GmbH,20457,53.543508,9.997992,2,44.0,Normal Charger
1009655,Hamburg,Hamburger Energiewerke Mobil GmbH,20457,53.54129,9.98739,2,44.0,Normal Charger
1009677,Hamburg,Hamburger Energiewerke Mobil GmbH,20457,53.53928,9.99288,4,88.0,Normal Charger
1009749,Hamburg,Hamburger Energiewerke Mobil GmbH,20457,53.52796,9.99483,2,44.0,Normal Charger
1009904,Hamburg,Hamburger Energiewerke Mobil GmbH,20457,53.546548,9.994888,2,44.0,Normal Charger
1009975,Hamburg,Hamburger Energiewerke Mobil GmbH,20457,53.54507,9.9884,2,44.0,Normal Charger
1009996,Hamburg,Hamburger Energiewerke Mobil GmbH,20457,53.545331,9.989383,2,44.0,Normal Charger
1010198,Hamburg,Hamburger Energiewerke Mobil GmbH,20457,53.541453,9.987508,2,44.0,Normal Charger
1013484,Hamburg,enercity AG,20457,53.544226,1.0007508,2,22.0,Normal Charger
1038396,Hamburg,ABH BESUCHERHAUS GMBH,20457,53.543305,9.996056,1,11.0,Normal Charger
1038397,Hamburg,ABH BESUCHERHAUS GMBH,20457,53.543305,9.996056,1,11.0,Normal Charger
1038398,Hamburg,ABH BESUCHERHAUS GMBH,20457,53.543574,9.995918,1,11.0,Normal Charger
1048155,Hamburg,Hamburger Energiewerke Mobil GmbH,20457,53.548537,9.997061,2,150.0,Fast Charger
1081915,Hamburg,eze.network GmbH,20457,53.541688,9.992403,2,22.0,Normal Charger
1111541,Hamburg,Wirelane GmbH,20457,53.548127,9.999375,1,22.0,Normal Charger
1111588,Hamburg,Wirelane GmbH,20457,53.548127,9.999375,1,22.0,Normal Charger
1111639,Hamburg,Wirelane GmbH,20457,53.548127,9.999375,1,22.0,Normal Charger
1111667,Hamburg,Wirelane GmbH,20457,53.548127,9.999375,1,22.0,Normal Charger
1121371,Hamburg,Hamburger Energiewerke Mobil GmbH,20457,53.549222,9.991015,2,150.0,Fast Charger
1130863,Hamburg,Hamburger Energiewerke Mobil GmbH,20457,53.546548,9.994888,2,44.0,Normal Charger
1131917,Hamburg,Wattif Europe GmbH,20457,53.54025,1.000936,1,22.0,Normal Charger
1131918,Hamburg,Wattif Europe GmbH,20457,53.54025,1.000936,1,22.0,Normal Charger
1131919,Hamburg,Wattif Europe GmbH,20457,53.54025,1.000936,1,22.0,Normal Charger
1131920,Hamburg,Wattif Europe GmbH,20457,53.54025,1.000936,1,22.0,Normal Charger
1131921,Hamburg,Wattif Europe GmbH,20457,53.54025,1.000936,1,22.0,Normal Charger
1131922,Hamburg,Wattif Europe GmbH,20457,53.54025,1.000936,1,22.0,Normal Charger
1131923,Hamburg,Wattif Europe GmbH,20457,53.54025,1.000936,1,22.0,Normal Charger
1131924,Hamburg,Wattif Europe GmbH,20457,53.54025,1.000936,1,22.0,Normal Charger
1131925,Hamburg,Wattif Europe GmbH,20457,53.54025,1.000936,1,22.0,Normal Charger
1131926,Hamburg,Wattif Europe GmbH,20457,53.54025,1.000936,1,22.0,Normal Charger
1134614,Hamburg,amba operations GmbH,20457,53.547069,9.991938,1,22.0,Normal Charger
1134828,Hamburg,eze.network GmbH,20457,53.547087,9.998356,2,22.0,Normal Charger
1137966,Hamburg,GP Joule Connect GmbH,20457,53.542612,9.987524,2,11.0,Normal Charger
1137975,Hamburg,GP Joule Connect GmbH,20457,53.542612,9.987524,2,11.0,Normal Charger
1137984,Hamburg,GP Joule Connect GmbH,20457,53.542612,9.987524,2,11.0,Normal Charger
1137985,Hamburg,GP Joule Connect GmbH,20457,53.542612,9.987524,2,11.0,Normal Charger
1137986,Hamburg,GP Joule Connect GmbH,20457,53.542612,9.987524,2,11.0,Normal Charger
1137987,Hamburg,GP Joule Connect GmbH,20457,53.542612,9.987524,2,11.0,Normal Charger
1137988,Hamburg,GP Joule Connect GmbH,20457,53.542612,9.987524,2,11.0,Normal Charger
1137989,Hamburg,GP Joule Connect GmbH,20457,53.542612,9.987524,2,11.0,Normal Charger
1137990,Hamburg,GP Joule Connect GmbH,20457,53.542612,9.987524,2,11.0,Normal Charger
1138000,Hamburg,GP Joule Connect GmbH,20457,53.542612,9.987524,2,11.0,Normal Charger
1138001,Hamburg,GP Joule Connect GmbH,20457,53.542612,9.987524,2,11.0,Normal Charger
1138002,Hamburg,GP Joule Connect GmbH,20457,53.542612,9.987524,2,11.0,Normal Charger
1138003,Hamburg,GP Joule Connect GmbH,20457,53.542612,9.987524,2,11.0,Normal Charger
1138004,Hamburg,GP Joule Connect GmbH,20457,53.542612,9.987524,2,11.0,Normal Charger
1138005,Hamburg,GP Joule Connect GmbH,20457,53.542612,9.987524,2,11.0,Normal Charger
1138008,Hamburg,GP Joule Connect GmbH,20457,53.542612,9.987524,2,11.0,Normal Charger
1138010,Hamburg,GP Joule Connect GmbH,20457,53.542612,9.987524,2,11.0,Normal Charger
1138085,Hamburg,GP Joule Connect GmbH,20457,53.542612,9.987524,1,11.0,Normal Charger
1138086,Hamburg,GP Joule Connect GmbH,20457,53.542612,9.987524,1,11.0,Normal Charger
1138087,Hamburg,GP Joule Connect GmbH,20457,53.542612,9.987524,1,11.0,Normal Charger
1143152,Hamburg,amba operations GmbH,20457,53.65512,8.256581,1,22.0,Normal Charger
1143153,Hamburg,amba operations GmbH,20457,53.65512,8.256581,1,22.0,Normal Charger
1143154,Hamburg,amba operations GmbH,20457,53.65512,8.256581,2,44.0,Normal Charger
1143155,Hamburg,amba operations GmbH,20457,53.65512,8.256581,2,44.0,Normal Charger
1143157,Hamburg,amba operations GmbH,20457,53.65512,8.256581,1,22.0,Normal Charger
1143393,Hamburg,Vattenfall Smarter Living GmbH,20457,53.543549,9.994201,1,11.0,Normal Charger
1143394,Hamburg,Vattenfall Smarter Living GmbH,20457,53.543556,9.994206,1,11.0,Normal Charger
1143395,Hamburg,Vattenfall Smarter Living GmbH,20457,53.543568,9.994201,1,11.0,Normal Charger
1143396,Hamburg,Vattenfall Smarter Living GmbH,20457,53.543559,9.994195,1,11.0,Normal Charger
1143397,Hamburg,Vattenfall Smarter Living GmbH,20457,53.543556,9.994212,1,11.0,Normal Charger
1143398,Hamburg,Vattenfall Smarter Living GmbH,20457,53.543546,9.994199,1,11.0,Normal Charger
1143399,Hamburg,Vattenfall Smarter Living GmbH,20457,53.543549,9.994212,1,11.0,Normal Charger
1143400,Hamburg,Vattenfall Smarter Living GmbH,20457,53.543552,9.994217,1,11.0,Normal Charger
1143401,Hamburg,Vattenfall Smarter Living GmbH,20457,53.543546,9.994228,1,11.0,Normal Charger
1143402,Hamburg,Vattenfall Smarter Living GmbH,20457,53.543552,9.994212,1,11.0,Normal Charger
1143403,Hamburg,Vattenfall Smarter Living GmbH,20457,53.543552,9.994228,1,11.0,Normal Charger
1143404,Hamburg,Vattenfall Smarter Living GmbH,20457,53.543559,9.994206,1,11.0,Normal Charger
1143405,Hamburg,Vattenfall Smarter Living GmbH,20457,53.543556,9.994195,1,11.0,Normal Charger
1143413,Hamburg,Vattenfall Smarter Living GmbH,20457,53.543559,9.994201,1,11.0,Normal Charger
1143414,Hamburg,Vattenfall Smarter Living GmbH,20457,53.543556,9.994206,1,11.0,Normal Charger
1143419,Hamburg,Vattenfall Smarter Living GmbH,20457,53.543562,9.994206,1,11.0,Normal Charger
1143420,Hamburg,Vattenfall Smarter Living GmbH,20457,53.543559,9.994212,1,11.0,Normal Charger
1143421,Hamburg,Vattenfall Smarter Living GmbH,20457,53.543543,9.994212,1,11.0,Normal Charger
1143422,Hamburg,Vattenfall Smarter Living GmbH,20457,53.543559,9.994206,1,11.0,Normal Charger
1143423,Hamburg,Vattenfall Smarter Living GmbH,20457,53.543559,9.994197,1,11.0,Normal Charger
1143424,Hamburg,Vattenfall Smarter Living GmbH,20457,53.543552,9.994206,1,11.0,Normal Charger
1143425,Hamburg,Vattenfall Smarter Living GmbH,20457,53.543559,9.994195,1,11.0,Normal Charger
1143426,Hamburg,Vattenfall Smarter Living GmbH,20457,53.54368,9.99441,1,11.0,Normal Charger
1143427,Hamburg,Vattenfall Smarter Living GmbH,20457,53.54368,9.99441,1,11.0,Normal Charger
1143428,Hamburg,Vattenfall Smarter Living GmbH,20457,53.543556,9.994206,1,11.0,Normal Charger
1143429,Hamburg,Vattenfall Smarter Living GmbH,20457,53.543559,9.994206,1,11.0,Normal Charger
1143430,Hamburg,Vattenfall Smarter Living GmbH,20457,53.543556,9.994222,1,11.0,Normal Charger
1143431,Hamburg,Vattenfall Smarter Living GmbH,20457,53.54368,9.99441,1,11.0,Normal Charger
1143432,Hamburg,Vattenfall Smarter Living GmbH,20457,53.543562,9.994206,1,11.0,Normal Charger
1143433,Hamburg,Vattenfall Smarter Living GmbH,20457,53.543556,9.994212,1,11.0,Normal Charger
1143434,Hamburg,Vattenfall Smarter Living GmbH,20457,53.543562,9.994195,1,11.0,Normal Charger
1143435,Hamburg,Vattenfall Smarter Living GmbH,20457,53.543556,9.994206,1,11.0,Normal Charger
1143436,Hamburg,Vattenfall Smarter Living GmbH,20457,53.543556,9.994212,1,11.0,Normal Charger
1143437,Hamburg,Vattenfall Smarter Living GmbH,20457,53.54368,9.99441,1,11.0,Normal Charger
1143951,Hamburg,amba operations GmbH,20457,53.65512,7.36405,1,22.0,Normal Charger
1143953,Hamburg,amba operations GmbH,20457,53.65512,7.36405,1,22.0,Normal Charger
1146407,Hamburg,Wirelane Public I GmbH,20457,53.548127,9.999375,1,11.0,Normal Charger
1146409,Hamburg,Wirelane Public I GmbH,20457,53.548127,9.999375,1,11.0,Normal Charger
1146415,Hamburg,Wirelane Public I GmbH,20457,53.548127,9.999375,1,11.0,Normal Charger
1146418,Hamburg,Wirelane Public I GmbH,20457,53.548127,9.999375,1,11.0,Normal Charger
1146421,Hamburg,Wirelane Public I GmbH,20457,53.548127,9.999375,1,11.0,Normal Charger
1146423,Hamburg,Wirelane Public I GmbH,20457,53.548127,9.999375,1,11.0,Normal Charger
1106946,Hamburg,E.ON Drive GmbH,20458,53.549442,9.981428,1,11.0,Normal Charger
1106947,Hamburg,E.ON Drive GmbH,20458,53.549442,9.981428,1,11.0,Normal Charger
1106953,Hamburg,E.ON Drive GmbH,20458,53.549442,9.981428,1,11.0,Normal Charger
1106954,Hamburg,E.ON Drive GmbH,20458,53.549442,9.981428,1,11.0,Normal Charger
1106960,Hamburg,E.ON Drive GmbH,20458,53.549442,9.981428,1,11.0,Normal Charger
1106962,Hamburg,E.ON Drive GmbH,20458,53.549442,9.981428,1,11.0,Normal Charger
1107003,Hamburg,E.ON Drive GmbH,20458,53.549442,9.981428,1,11.0,Normal Charger
1009447,Hamburg,Hamburger Energiewerke Mobil GmbH,20459,53.5459,9.9763,2,44.0,Normal Charger
1009491,Hamburg,Hamburger Energiewerke Mobil GmbH,20459,53.548722,9.986612,2,44.0,Normal Charger
1009536,Hamburg,Hamburger Energiewerke Mobil GmbH,20459,53.550382,9.979475,2,44.0,Normal Charger
1009563,Hamburg,Hamburger Energiewerke Mobil GmbH,20459,53.54474,9.98236,2,44.0,Normal Charger
1009564,Hamburg,Hamburger Energiewerke Mobil GmbH,20459,53.546486,9.986622,2,44.0,Normal Charger
1009744,Hamburg,Hamburger Energiewerke Mobil GmbH,20459,53.54809,9.98321,2,44.0,Normal Charger
1009845,Hamburg,Hamburger Energiewerke Mobil GmbH,20459,53.546886,9.973986,2,44.0,Normal Charger
1009905,Hamburg,Hamburger Energiewerke Mobil GmbH,20459,53.547413,9.968985,2,44.0,Normal Charger
1010016,Hamburg,Hamburger Energiewerke Mobil GmbH,20459,53.544871,9.982767,2,44.0,Normal Charger
1010030,Hamburg,Hamburger Energiewerke Mobil GmbH,20459,53.550423,9.979177,2,44.0,Normal Charger
1010034,Hamburg,Hamburger Energiewerke Mobil GmbH,20459,53.548193,9.983116,2,44.0,Normal Charger
1010202,Hamburg,Hamburger Energiewerke Mobil GmbH,20459,53.546252,9.973204,2,44.0,Normal Charger
1048157,Hamburg,Hamburger Energiewerke Mobil GmbH,20459,53.547784,9.978159,2,150.0,Fast Charger
1048166,Hamburg,Hamburger Energiewerke Mobil GmbH,20459,53.549316,9.97478,2,150.0,Fast Charger
1049926,Hamburg,Hamburger Energiewerke Mobil GmbH,20459,53.545079,9.986546,2,150.0,Fast Charger
1089340,Hamburg,Wohnverwaltung Wilcek GmbH,20459,53.547134,9.979769,2,22.0,Normal Charger
1111518,Hamburg,Wirelane GmbH,20459,53.546585,9.983069,2,22.0,Normal Charger
1111539,Hamburg,Wirelane GmbH,20459,53.546109,9.977178,2,22.0,Normal Charger
1111550,Hamburg,Wirelane GmbH,20459,53.546109,9.977178,2,22.0,Normal Charger
1111557,Hamburg,Wirelane GmbH,20459,53.546585,9.983069,2,22.0,Normal Charger
1111577,Hamburg,Wirelane GmbH,20459,53.546585,9.983069,2,22.0,Normal Charger
1111605,Hamburg,Wirelane GmbH,20459,53.546109,9.977178,2,22.0,Normal Charger
1111712,Hamburg,Wirelane GmbH,20459,53.546109,9.977178,2,22.0,Normal Charger
1111739,Hamburg,Wirelane GmbH,20459,53.546585,9.983069,2,22.0,Normal Charger
1115098,Hamburg,eze.network GmbH,20459,53.545183,9.974356,2,22.0,Normal Charger
1115099,Hamburg,eze.network GmbH,20459,53.545183,9.974356,2,22.0,Normal Charger
1118007,Hamburg,eze.network GmbH,20459,53.544867,9.980809,2,22.0,Normal Charger
1121374,Hamburg,Hamburger Energiewerke Mobil GmbH,20459,53.550267,9.978224,2,150.0,Fast Charger
1129813,Hamburg,Wattif Europe GmbH,20459,53.55117,9.977729,1,22.0,Normal Charger
1129814,Hamburg,Wattif Europe GmbH,20459,53.55117,9.977729,1,22.0,Normal Charger
1129816,Hamburg,Wattif Europe GmbH,20459,53.55117,9.977729,1,22.0,Normal Charger
1129818,Hamburg,Wattif Europe GmbH,20459,53.55117,9.977729,1,22.0,Normal Charger
1129820,Hamburg,Wattif Europe GmbH,20459,53.55117,9.977729,1,22.0,Normal Charger
1129821,Hamburg,Wattif Europe GmbH,20459,53.55117,9.977729,1,22.0,Normal Charger
1146301,Hamburg,Wirelane GmbH,20459,53.550282,9.977254,2,22.0,Normal Charger
1146302,Hamburg,Wirelane GmbH,20459,53.550282,9.977254,2,22.0,Normal Charger
1146303,Hamburg,Wirelane GmbH,20459,53.550282,9.977254,2,22.0,Normal Charger
1146304,Hamburg,Wirelane GmbH,20459,53.550282,9.977254,2,22.0,Normal Charger
1009650,Hamburg,Hamburger Energiewerke Mobil GmbH,20535,53.55692,1.004346,2,44.0,Normal Charger
1009669,Hamburg,Hamburger Energiewerke Mobil GmbH,20535,53.55529,1.003104,2,44.0,Normal Charger
1009670,Hamburg,Hamburger Energiewerke Mobil GmbH,20535,53.55625,1.004033,2,44.0,Normal Charger
1009699,Hamburg,Hamburger Energiewerke Mobil GmbH,20535,53.55754,1.005065,2,44.0,Normal Charger
1009726,Hamburg,Hamburger Energiewerke Mobil GmbH,20535,53.56267,1.005984,2,44.0,Normal Charger
1009825,Hamburg,Hamburger Energiewerke Mobil GmbH,20535,53.558287,1.003643,2,44.0,Normal Charger
1009826,Hamburg,Hamburger Energiewerke Mobil GmbH,20535,53.561851,1.0056089,2,44.0,Normal Charger
1009901,Hamburg,Hamburger Energiewerke Mobil GmbH,20535,53.563376,1.0056567,2,44.0,Normal Charger
1009902,Hamburg,Hamburger Energiewerke Mobil GmbH,20535,53.563151,1.0056844,2,44.0,Normal Charger
1009948,Hamburg,Hamburger Energiewerke Mobil GmbH,20535,53.555842,1.0061801,2,44.0,Normal Charger
